msgs_per_sec,latencia_ms,uso_cpu_pct,custo_real
1868,304.80737067563916,95.97845409706817,106.76746467739304
1382,233.16105604723398,72.32687908533252,93.43668692771055
1482,227.06839129528237,69.86613782764299,90.51597478777745
809,153.40915207242585,42.61665293744947,50.17133021582337
1579,260.6058806799164,89.76742729015629,102.95633562782359
1534,236.38410620276875,77.05333902948864,99.67316556700531
748,137.05094111613275,38.49849173071547,198.4958241816117
417,61.9247432608825,29.05094911853562,31.64718148566203
1800,313.4197520251299,97.01384145996546,118.13370532856511
1348,211.1814520001824,75.84931624898151,85.76889527674658
1942,327.41792765718435,96.28389729954797,122.86844816872627
1357,215.42044451881344,85.67028974650172,81.6878348573546
783,143.05225710970717,38.071233129163744,45.55765163369401
763,125.32871743390501,43.92123656867034,54.96194620413609
1950,322.4711522189782,100.0,116.03220680416351
1497,242.19681258092746,73.91679241317476,95.80404621820144
1795,293.9277954620771,92.89895288593375,112.59479666620139
1731,279.80064381578995,91.66653800442934,108.06097128828475
1595,245.59335213516346,81.50013394068264,96.9077129432979
1356,228.44106859690535,77.48611810767424,92.84392371206172
1815,287.2176251433425,94.94187127268765,123.38783002713672
1236,215.8531279300761,60.09362664490857,80.3196861419827
1953,310.5914019184932,95.51937233665352,123.3663280456948
1620,262.2323609097167,89.03082545305728,100.39451194132398
541,117.97926464372935,24.61614608649832,30.992743058177762
663,143.2663679450795,39.73213036524542,45.89773154901821
1391,236.51033955712083,76.7732759283348,85.03590694587658
1633,262.07859902576615,81.67322318037992,94.12159399449688
1930,305.75338671643857,100.0,125.51722906182792
1509,238.1632301468142,71.86103188119185,99.08304031749753
1510,240.24761816446443,81.9822946699928,92.60226506923308
1236,202.66390256496032,66.59571033201995,81.33896367280023
1736,300.042529669949,91.20501012134552,115.05076336322796
1748,280.22778329146473,86.51051678509714,110.72723679232884
1051,165.389469958019,52.86488997800037,62.157204765106414
1204,201.01665267125384,73.294010125103,78.69433495883511
798,141.48128425761064,50.97577504435877,61.72920210908171
212,52.15635459850456,19.31042294261899,20.697217806549364
101,43.14691222585208,14.749240517648438,15.695508619443714
741,131.84005511359032,46.28006772335634,53.01415964151685
319,75.53727492147328,19.333218938568955,20.539086997822526
1689,265.5465664594228,89.68801775907176,104.28337745540114
954,180.90729438145223,45.33745810979496,63.46181740721771
1859,301.3747978834358,97.50152186596237,121.53466327329453
1348,226.20218970407038,78.31707124769594,93.56293900412861
484,84.75488106186697,25.896463758714322,30.0887650279019
1526,253.61826991266398,86.41570602343613,100.74874387807318
1761,290.660650566703,93.50792869346881,117.68680629728865
1253,196.2523156617491,60.723140671651336,74.85921928289017
1176,179.80908411612344,58.26340243326844,82.88641616565256
1807,293.9866602360947,99.94651434853877,123.53400700642871
829,139.46230176544466,49.21262042629193,69.4179557833667
1795,291.8492146913573,95.25882036493813,114.9564312771376
1833,282.03963929101883,95.27984092876028,116.8880915670643
1539,235.2449408561733,83.00283988814293,102.68553992321517
346,73.96689463001077,26.701481246266248,31.629309614500333
935,156.75216239043147,59.12926640243643,69.20768758546532
1562,233.1930047884982,90.71842099720303,105.16385010176614
302,78.7309881810773,21.95979950379249,23.961650355568306
1307,202.9734293181624,69.4903415481774,90.35805391450299
222,79.03324952110432,16.831240039094276,14.109977259355226
500,88.75983271111421,32.610601786275396,36.55138204088196
866,153.91560568126,50.89033471922546,66.2967450240941
393,95.41949010387185,31.189933185700525,24.636754146538514
379,91.64433927828824,34.52877860958327,27.46837743693084
1960,333.8613640622688,100.0,126.35873645538646
983,152.21923761119646,64.92942454412231,69.10544477500522
1733,268.59134502492753,97.51119623379198,106.77711220847718
297,66.8099727409403,19.34588504907396,21.63820699616409
1081,190.54747437897714,66.54282419432539,66.45465452561338
1634,264.9877255662036,95.12824150709582,110.62807329902203
851,131.2700596428661,45.248522779030765,55.320297767453496
243,61.41578158964799,25.81107626242824,31.272994806288807
708,124.25748611765965,45.77541410517981,49.96058404123607
1324,216.53761041044132,83.04279563989596,86.7098576109648
1247,184.2704958218944,65.22980709000251,78.81185261154151
286,70.87484204478315,17.532866281320022,21.585574080301864
1449,238.80204060285456,67.3166893512833,91.46744334592569
563,122.40164556638963,36.00596960283981,52.91323180345956
1472,240.05492353468827,80.47625627809359,93.00095290512193
1894,309.7634013051902,96.88503164232166,117.54523902460778
759,142.1681817610526,42.540746342559714,51.78611849692784
863,131.98838441338808,41.59389494912442,61.92015152154619
1054,204.26699946601593,63.69222476415843,63.33352214746779
502,90.99207612077383,27.65150262735845,37.90576421001992
1469,245.29566602142484,93.92024507810476,93.14692313551514
1634,271.5058200694915,85.82199349644483,106.63076214404371
246,48.75215872009703,13.501905794758452,17.53158144714941
1271,229.11980331447603,66.4884344063257,70.32717518247871
963,167.10955269354432,46.09019511727874,64.21592703689318
1834,292.9652736309266,99.11135945351471,118.32799574243728
1943,312.83507962388444,100.0,119.25459845760285
588,115.84252198609023,40.05626395198869,39.21953348968273
1028,174.30798164809698,55.02626252412791,60.84838887938732
1763,293.2692991038324,100.0,117.01549970769436
650,100.6512786103226,41.2872787465852,50.16853466165108
437,78.0703001017351,26.99298388359172,27.853342350838894
971,144.26199685190684,61.4511629367541,63.14056028965657
740,150.97008156842946,46.761467305186045,51.03584785534239
1902,325.13992127684935,100.0,131.45432640517774
572,112.06616067532984,31.55272377510898,42.63615349296646
250,47.37381929086968,17.883080527292304,16.359538530416565
1538,274.5987827221832,89.74354505505465,101.36761055846347
1421,227.10585521868288,68.33231094082444,82.83300448497448
1734,277.9679287309483,98.28471781616281,114.94689511281342
362,75.89533405730722,25.296513788407356,36.5370397254039
1887,307.56515942018973,94.90894622276376,126.73074766997256
243,62.88802601704318,10.334801707244392,22.89142785882057
445,93.58961637474451,23.88755263434858,29.11044874752907
723,127.00475914646096,29.72590213837214,40.5906716451038
1116,194.08100951756714,58.35230278154248,65.46943533946295
1695,272.3579234050432,92.8627816667129,94.29147078584987
980,172.7930343687222,51.61849679515586,67.79297817407077
101,40.12291777830775,16.99156350716904,12.934135100311812
996,177.0284729079812,63.099738013626435,71.96602843499092
1427,240.42966699020963,82.72822241312886,100.03580190879973
353,68.52567625088702,23.803204551321823,27.910168629776415
1775,290.8371017155901,82.12660363756765,110.9051287760793
552,109.33399737914885,29.08151253983697,36.094700785480065
1160,181.08875611051295,62.289807366128066,73.72753938736356
1283,209.7095564276897,64.68066175247596,85.72848191285988
1114,193.18113891218331,60.00247262256715,71.82861937268687
108,53.292924947296214,18.4503373434669,12.495029134929261
1356,231.64900186128733,64.57111735242341,85.62263917327043
1222,221.02377986977592,75.15846028059514,85.56334303642697
1782,283.3162660982305,98.52363210877068,110.34141863260362
915,159.75190492247643,52.09108404138848,60.835574220517536
307,74.10735299526118,16.78191722129618,24.932772633151387
1254,184.8364828650022,63.330248272542875,86.16715917243476
503,110.55803218114526,22.0189114270563,33.35729840141416
251,39.040901191453536,26.133827401571935,19.187648550055776
153,52.91940068278403,20.33805780037021,14.295806838712263
1243,213.31831790542645,60.11857685708359,84.43900253649362
1796,266.0040699748511,92.036860025469,123.37389849811115
727,106.15938743067002,43.515723846159545,43.48435570080175
686,137.22481917452507,37.80245430913896,41.38398278647851
1748,294.34722059686544,82.80662621484092,108.11734130945746
1543,242.64136355511738,78.86113619722157,98.47700771978454
1545,242.93121104955935,92.0051714901001,104.585882125795
203,55.57604972376221,12.20010704792778,13.134356366578125
1975,316.1225584951163,100.0,118.43445481675268
353,83.49395215849114,16.924112879823095,26.72525834163277
1350,227.29580924433088,75.43881492641874,86.2957593842479
1235,221.08030793956536,67.32575899512292,84.84875678788221
609,121.05077777913726,31.739901292215105,44.234779274394946
1596,266.60773049140573,78.27672302096288,103.23224134235869
198,46.17875279696326,21.92271687005438,18.762136642126546
252,53.54678765838155,9.572282966794598,31.29235788619995
1984,317.082410152947,100.0,120.01126009203121
1013,190.35943069937207,44.88060377644213,67.6801699240623
977,162.48725270610214,57.38605841506191,58.97876174764684
437,88.15528987074015,31.701494436300305,27.8229604985628
1829,271.90197092292686,100.0,113.41327200617273
921,164.9080873004408,50.24395765715066,69.24540821452027
1286,235.4719828109314,77.22001802781847,86.06347575783379
1843,287.1136189073707,100.0,114.19760965727814
1056,210.14442137126758,56.19188431977018,70.91055849372691
1804,292.4224060465665,92.94497484935036,113.96473437699262
260,33.270687586156555,18.745886301724678,19.289310414649336
1703,271.5946176003209,87.76159927052898,100.71917557516467
900,168.30438563269084,46.880649019949395,66.56884222655134
497,114.54317206249803,27.166307298792454,36.3323521033087
1400,237.18098548251683,83.57878004003123,102.58444787534745
915,172.92594420878967,54.60940997517716,66.37349009773983
1627,252.27214458507646,83.94526936370954,105.89565249654714
1515,240.44738412806092,68.47437487138858,92.26885333119289
1258,191.9054071799821,60.17767753196766,74.45880768710896
1318,211.64936924008094,73.4171454130094,84.49477416015965
500,102.61918986435666,19.392220293055914,28.256981087582027
739,132.9765576238302,43.41496763725978,53.88394543110573
1156,202.07849036663183,57.47218137567487,82.45769876362064
787,128.68485982503262,44.80902887290337,52.00724444399503
559,95.09474973188134,33.269281506670715,44.32631116329013
1054,180.14610209524912,58.302949669453554,65.91444458280642
569,99.32352194694684,31.477890764607395,38.233243961884725
1498,257.71849168160094,77.76357187196135,91.37789445156506
1145,185.47581115622523,58.64604790531781,63.313544405711006
849,142.39610757068752,49.869461586209454,57.24122556764884
1793,293.1383941386849,98.67596337390475,115.02745136276971
137,36.65711808272508,5.755137387319368,18.33033247127206
329,57.00055606462587,21.19185763853865,29.665562791054167
1488,232.2064417516791,80.3829103674387,99.52134656868273
662,124.67765958406954,39.01885567311521,41.03359001903366
537,86.9628848543794,32.68384809798259,40.68425614994998
1899,318.8216442754881,97.93982594827388,127.45093501706275
1406,223.9960071569825,76.6951521273127,92.53836967900794
126,45.06215816968061,14.390143554918101,23.320996776308608
325,62.44587375970366,21.95518327911282,35.735867211421876
1400,220.84758620003635,77.52969918266862,89.1635984850755
897,157.01103682290181,54.80176705518754,57.32565468563465
1732,290.317834670159,82.34529821052365,104.26174881501
383,74.97632249139895,28.867319209326837,22.34278474134927
978,166.04522646242538,55.612138826106374,62.430413268143674
1059,186.924173610828,52.39187336130637,74.4667019210425
1604,269.00527250251554,89.21235441159844,92.02228300606349
552,102.41508279980259,30.608395469880193,33.534412090407315
1119,183.4152010751471,59.640167818407235,72.24237635542147
1952,313.6265595944503,100.0,118.2140739968915
915,155.34088508611657,52.261994221191124,58.56596912303712
758,136.82974151816853,38.97323428743973,48.132998485376426
1639,253.90729573154246,91.45737314973893,103.95377352963905
646,119.67181579358746,36.60568706402664,40.97386393225664
1315,210.0669658382925,68.92898758256031,80.47973144723431
1172,204.858876114905,67.36437838806985,81.74442440722014
1635,258.52532150629486,85.1522161884046,109.02871412698263
116,30.848902328090677,15.540884126811505,7.005460099125255
1295,218.7039882441174,74.64796475420432,70.88160595447646
1343,221.59211888816196,65.47598080890512,90.56207040963568
257,81.31651626398838,23.396301011114616,16.38525810946224
576,90.10697389445747,26.489820142490572,40.16168822079681
1169,196.44852946954745,69.30790263441256,69.48322116174144
1496,255.6964948497237,89.9417859611512,104.2771321185286
617,106.76686077072699,40.22417219134566,56.61317391477677
198,40.5944215526012,4.115096776501636,16.63705390132701
1868,291.4913535235367,100.0,117.92948675770242
1160,177.88038820349917,74.23064482968006,226.2354310899857
379,90.34704627310695,22.434841795009852,32.345964915566526
1472,237.5038265819359,78.42648339985054,97.12373043464305
596,104.91972860199769,28.85756639036784,45.58900554583789
401,58.90901925669826,26.610397094098346,27.232496805829257
280,47.662914275381155,25.345885912715644,25.769765714566354
706,140.55389755519093,43.78868564074727,46.34539679461847
1222,206.33105666100576,81.80983488643899,77.17338873693753
799,151.51500829925106,45.11513521482899,53.76794993794849
1092,194.1999243982983,51.44663316292368,65.27676298069933
1239,195.8437971942706,67.8048548578411,86.37960596028117
290,87.79847728653968,7.417741173937552,16.673946344708394
352,92.29732595601229,19.934480375677435,28.40462577857229
1080,176.36233557876966,67.12191029300106,69.4072705648016
1027,138.36794700640115,57.97566824315886,69.33044740081934
1284,209.03467910055923,70.09708406415635,80.5994339455545
1379,229.23296262121448,83.05390188357678,84.27472400242767
1446,231.2228096522431,75.94700054168315,94.90826381309586
227,51.83477903315283,22.65910206467054,19.704742303368
117,29.263419636622054,11.496534875831703,14.579231678778639
1916,316.61634718353844,100.0,118.65578532184783
1858,299.33633240368556,91.81347572068495,109.62301257529474
665,129.26514062942954,35.839766025858914,50.833846190453066
669,132.57203346207936,31.462408835780636,48.42627054436157
1446,215.15676435913355,76.82377460887326,89.82995004400844
1995,311.54477789165895,100.0,125.098896067494
785,131.50970706359456,38.69980947454274,57.20005931072323
1915,332.9637235968878,100.0,118.46480832068802
725,130.24005366900323,42.6405300954598,48.26868349313921
1411,239.77560596363065,75.8389779279261,91.93595808562209
953,144.14308230725487,56.49828875672812,61.654202433572706
1786,289.3321545249752,90.15535959567039,116.6165319040692
1061,188.9329298211626,58.86738739583726,68.97897357763026
1762,292.91965085060156,89.51566889821204,107.08295440467253
254,64.33399438916352,25.493399550444913,25.84187405945896
589,108.48000506495126,29.156803253014594,34.570707403446185
1509,246.9656862062545,80.76582729653587,106.67755826492825
884,135.66733825290208,50.846578925758884,67.2817976030528
1227,195.04467114812854,68.32412872203851,82.58230312901277
1516,249.70943956388163,77.89382413458584,98.52541993601668
1934,302.9402419307379,97.22245298927452,123.05669768695141
345,78.63838247032785,19.416024134769504,23.687730897359366
1299,219.51782550264863,72.59162717105141,85.9548736626145
1162,207.97370254721992,62.380771145440185,70.96049117679881
1600,269.5825382615257,88.98104404226261,105.31530090065343
